#{"env_id": "SoccerEnv-v0", "t_start": 1539816661.2678216}
r,l,t
221.895534,190,5663.219903
1126.332454,240,5664.26859
8.802987,82,5664.939114
1145.406096,260,5666.035368
8.373573,78,5666.65513
1084.11243,240,5667.718422
2835.416018,290,5668.885997
1592.175709,260,5669.977094
617.648944,250,5671.033693
673.905495,250,5673.061595
626.693555,250,5674.131936
9.876522,92,5674.770932
8.910341,83,5675.398613
9.983876,93,5676.113672
7.407392,69,5676.721518
9.30797,88,5677.416273
9.113053,79,5678.014681
2623.666151,290,5679.167818
113.584195,180,5680.002518
680.955454,250,5681.074855
174.229896,190,5682.032078
1094.644253,260,5683.147664
804.757978,250,5684.182766
4154.839248,300,5685.430501
2517.913424,290,5686.640975
680.675787,260,5687.727222
380.46069,220,5688.755449
9.339755,87,5689.457556
9.125003,85,5690.082805
940.837451,260,5691.210031
1401.2547,250,5693.047941
693.019473,250,5694.168835
10.198583,95,5694.827865
1441.011545,270,5695.995495
2608.050119,290,5697.214197
8.26622,77,5697.882812
537.639955,250,5698.968025
8.695634,81,5699.571548
869.098891,260,5700.673116
8.910341,83,5701.305885
650.708587,250,5702.473211
1535.817977,270,5703.585462
2384.204068,290,5704.760787
1213.762935,240,5705.816442
1072.157857,250,5706.919949
9.765054,87,5707.610311
636.166515,240,5708.623452
9.017694,84,5709.261832
1493.81174,250,5710.314477
949.116323,250,5711.391032
1068.928437,250,5713.154938
9.769169,91,5713.798287
9.769196,91,5714.466963
535.932853,250,5715.538778
9.661815,90,5716.179119
925.860124,260,5717.278227
810.112467,250,5718.372823
746.184565,260,5719.441602
567.44728,250,5720.621322
629.612703,250,5721.718143
595.27732,250,5722.76771
1175.448449,260,5723.871807
13.88937,100,5724.548359
10.456114,93,5725.255611
1384.451015,260,5726.393919
1068.417613,260,5727.46236
1861.650833,280,5728.650856
1192.712724,260,5729.775096
1261.806102,250,5730.891972
521.033109,250,5732.82243
2839.825326,290,5734.006597
8.695634,81,5734.653621
109.966122,170,5735.525579
98.102482,190,5736.435747
877.934183,250,5737.526212
9.769169,91,5738.153737
929.569913,250,5739.207435
8.97936,80,5739.876394
10.443038,89,5740.520874
2850.616085,290,5741.731951
10.230954,85,5742.391772
9.661815,90,5743.079763
1345.237427,240,5744.188316
9.661815,90,5744.943148
1870.161214,290,5746.088362
102.90894,180,5747.043194
901.73612,260,5748.173942
17.863406,110,5748.889045
66.062371,170,5749.756566
27.296439,150,5750.618603
724.909228,260,5751.705189
372.082406,200,5752.711541
2570.674009,290,5754.675977
10.086474,94,5755.408551
129.327097,180,5756.272313
1979.92806,290,5757.457211
723.730055,250,5758.548621
948.050046,270,5759.735206
785.111091,260,5760.810301
941.734858,250,5761.862521
85.858694,190,5762.959073
601.20047,250,5764.05581
1320.960282,250,5765.098104
8.606529,80,5765.717577
1150.546195,260,5766.802166
9.58684,89,5767.496001
721.951151,260,5768.625452
1746.533349,280,5769.762021
1004.122747,260,5770.926302
136.15588,180,5771.894385
40.600688,150,5772.701584
828.440132,250,5774.481397
8.072124,76,5775.129741
9.983876,93,5775.827162
790.414308,250,5777.028568
8.802987,82,5777.625664
3029.595833,300,5778.810746
954.545461,260,5779.911546
10.101779,93,5780.644522
12.676226,110,5781.443421
800.420391,250,5782.533784
2489.05873,290,5783.683104
2770.442789,290,5784.84571
1350.060636,240,5785.901667
3700.146561,300,5787.089647
2045.063355,290,5788.276068
666.16251,240,5789.352112
9.339755,87,5789.994648
1154.611748,260,5791.079451
991.624209,250,5792.153508
1372.405652,250,5794.144236
127.471993,180,5794.997026
10.584515,89,5795.636307
9.343763,81,5796.261162
1225.284673,260,5797.345578
2940.068517,290,5798.574349
172.929648,210,5799.548546
11.379471,106,5800.235419
651.768997,250,5801.297687
2728.931874,290,5802.4796
771.626696,220,5803.50309
9.769169,91,5804.181192
8.97936,80,5804.816171
2253.391826,290,5805.973047
8.981875,79,5806.574629
1206.758618,240,5807.64482
9.661815,90,5808.283286
9.339755,87,5808.968816
2190.389948,280,5810.186091
445.435443,210,5811.185271
8.480927,79,5811.770376
9.554488,89,5812.434112
1340.424884,270,5813.554825
9.661815,90,5814.159125
160.935507,180,5815.84948
190.828008,190,5816.853031
590.156709,250,5817.92045
1199.849992,260,5819.001209
1131.40449,260,5820.123212
2813.188126,290,5821.311039
9.447108,88,5822.019175
1343.770922,270,5823.237213
9.459118,82,5823.84568
847.801745,250,5824.953254
935.810681,260,5826.024425
29.59408,130,5826.753551
618.896488,250,5827.823048
286.145142,230,5828.859561
1421.647463,250,5829.952985
143.626045,190,5830.833315
8.373573,78,5831.518575
1037.633033,260,5832.61223
494.03659,250,5833.701217
739.379015,240,5835.546024
417.058828,250,5836.614488
646.24829,250,5837.694037
8.480927,79,5838.335599
829.112477,250,5839.406966
2661.027526,290,5840.587718
1789.031477,290,5841.731125
1391.707798,250,5842.77752
9.742577,92,5843.421446
8.695634,81,5844.033431
180.362242,190,5844.962809
684.880253,250,5846.049841
880.270862,250,5847.134281
190.716589,200,5848.083155
1841.31948,280,5849.240071
9.661815,90,5849.883622
10.728024,93,5850.601766
2984.573434,300,5851.809196
907.222445,260,5852.968343
9.339755,87,5853.621642
618.165493,260,5855.434112
10.214022,91,5856.051412
750.498656,250,5857.14752
1288.24028,260,5858.247378
10.305936,96,5858.932009
1499.787126,270,5860.033916
8.58828,80,5860.626212
9.769196,91,5861.341434
1506.980609,270,5862.504346
672.332911,260,5863.637984
1331.160456,260,5864.767603
1243.435055,250,5865.835721
11.701532,109,5866.524783
759.807375,250,5867.619482
8.480927,79,5868.238035
9.769169,91,5868.913126
27.022875,130,5869.699355
1309.579963,260,5870.767664
1142.789095,260,5871.858788
